Clearness,GHI,Solar Angle,sin(b),Y,X
0.66,501.180168,42.8,0.679441304,7.018965527,1.471797481
0.65,492.2169106,42.65,0.677518078,7.019021454,1.475975377
0.61,460.6687438,42.5,0.675590208,7.019144135,1.480187233
0.56,421.7499965,42.35,0.673657707,7.019264359,1.484433399
0.51,383.0872784,42.21,0.671849874,7.019327763,1.488427756
0.42,314.5428427,42.05,0.669778868,7.019428529,1.493030085
0.47,351.0051582,41.9,0.667832555,7.019541306,1.49738133
0.58,431.9079081,41.75,0.665881666,7.019582868,1.501768334
0.52,386.1322191,41.6,0.663926213,7.019690576,1.506191473
0.52,385.1147299,41.46,0.662097017,7.019810939,1.510352674
0.44,324.9106683,41.31,0.660132778,7.019845115,1.51484676
0.46,338.627257,41.15,0.658032604,7.019929554,1.51968154
0.57,418.3855118,41,0.656059029,7.020026713,1.524253087
0.6,439.0894655,40.85,0.654080958,7.020052956,1.528862732
0.45,328.4209357,40.71,0.652230713,7.020160747,1.533199801
0.42,305.6197504,40.56,0.650243987,7.020249872,1.53788427
0.41,297.4349605,40.41,0.648252805,7.020268228,1.542608058
0.31,224.1663464,40.25,0.64612398,7.02033525,1.547690585
0.34,245.1184314,40.1,0.64412363,7.020415748,1.552496996
0.39,280.2929318,39.95,0.642118865,7.020425625,1.557344059
0.44,315.3334187,39.81,0.640243781,7.020517371,1.561905059
0.4,285.7858666,39.66,0.63823052,7.020589289,1.566831997
0.43,306.2490356,39.51,0.636212884,7.020590731,1.571800924
0.41,291.0289987,39.35,0.634055934,7.020639137,1.577147923
0.46,325.4970895,39.2,0.632029303,7.02070183,1.582205122
0.41,289.1825006,39.05,0.629998339,7.020694194,1.587305772
0.39,274.2671338,38.91,0.628098877,7.02076879,1.592106015
0.5,377.9194773,42.18,0.671461959,7.026126246,1.489287646
0.43,324.943322,42.17,0.671332613,7.026111411,1.489574588
0.42,317.3865006,42.17,0.671332613,7.026111411,1.489574588
0.56,423.094173,42.16,0.671203246,7.026096568,1.489861685
0.64,483.5361977,42.16,0.671203246,7.026096568,1.489861685
0.62,468.3284381,42.15,0.67107386,7.026081715,1.490148939
0.57,430.5600156,42.15,0.67107386,7.026081715,1.490148939
0.59,445.5748221,42.14,0.670944452,7.026066855,1.490436349
0.63,475.8228015,42.14,0.670944452,7.026149908,1.490436349
0.58,437.9680713,42.13,0.670815025,7.026135038,1.490723915
0.52,403.6963458,43.59,0.689493141,7.026387973,1.45034075
0.18,139.7410428,43.59,0.689493141,7.026387973,1.45034075
0.23,178.5228192,43.58,0.689366718,7.026374304,1.450606729
0.41,318.2363299,43.58,0.689366718,7.026374304,1.450606729
0.33,256.1919118,43.59,0.689493141,7.026387973,1.45034075
0.31,240.6177128,43.58,0.689366718,7.026374304,1.450606729
0.21,162.9990958,43.58,0.689366718,7.026374304,1.450606729
0.33,256.0909522,43.57,0.689240274,7.026360628,1.45087285
0.27,209.5289609,43.57,0.689240274,7.026360628,1.45087285
0.3,232.8099565,43.57,0.689240274,7.026360628,1.45087285
0.46,356.9048832,43.56,0.689113808,7.026346945,1.451139112
0.62,481.0457121,43.56,0.689113808,7.026346945,1.451139112
0.46,356.9345782,43.56,0.689113808,7.026430143,1.451139112
0.57,442.2012629,43.55,0.688987322,7.026416451,1.451405516
0.54,418.9275122,43.55,0.688987322,7.026416451,1.451405516
0.51,395.6537615,43.55,0.688987322,7.026416451,1.451405516
0.53,411.0884673,43.54,0.688860815,7.026402752,1.451672063
0.48,372.3065364,43.54,0.688860815,7.026402752,1.451672063
0.22,170.6068144,43.53,0.688734286,7.026389044,1.451938752
0.3,232.645656,43.53,0.688734286,7.026389044,1.451938752
0.49,355.9000397,40.4,0.648119901,7.021679359,1.542924385
0.59,430.7199979,40.65,0.651436559,7.021666229,1.535068898
0.59,432.8963585,40.9,0.654740814,7.021646911,1.527321925
0.55,405.5652051,41.15,0.658032604,7.021619463,1.51968154
0.52,385.3743708,41.4,0.661311865,7.021671463,1.512145861
0.51,379.8162367,41.65,0.664578537,7.02163432,1.504713055
0.57,426.5607159,41.9,0.667832555,7.021591436,1.49738133
0.57,428.6093664,42.15,0.67107386,7.021540929,1.490148939
0.32,241.7673705,42.4,0.674302388,7.021486891,1.483014176
0.59,447.8577374,42.65,0.677518078,7.021427417,1.475975377
0.61,465.1429492,42.89,0.680593006,7.021431891,1.469306901
0.55,421.3277063,43.14,0.683783357,7.021362073,1.462451507
0.6,461.730488,43.39,0.686960689,7.021285195,1.455687372
0.62,479.1865789,43.63,0.689998625,7.021191515,1.449278251
0.62,481.3344903,43.88,0.693150266,7.021106704,1.442688618
0.62,483.3770919,44.12,0.696163428,7.021003715,1.436444318
0.61,477.6185668,44.36,0.699164374,7.020978167,1.430278826
0.61,479.6066097,44.6,0.702153053,7.020866401,1.424190916
0.49,386.9187596,44.85,0.705253159,7.020763086,1.417930551
0.48,380.5692552,45.09,0.708216629,7.020642606,1.411997345
0.66,525.3967415,45.33,0.711167673,7.020516169,1.406138155
0.65,519.6026045,45.58,0.714228408,7.020399683,1.40011233
0.62,497.5362255,45.81,0.717032275,7.020338595,1.394637361
0.59,475.3206804,46.05,0.71994573,7.02020188,1.388993584
0.49,396.3634671,46.3,0.722967146,7.020073024,1.383188718
0.45,365.3429773,46.53,0.725734693,7.01991504,1.377914008
0.17,138.5447524,46.77,0.728610099,7.019766771,1.372476172
0.5,409.0233446,47.01,0.731472722,7.019614762,1.367104979
0.62,509.0406654,47.24,0.734204025,7.019532033,1.362019229
0.66,543.7956501,47.47,0.736923498,7.019360172,1.356992962
0.67,554.0611661,47.71,0.739748547,7.019197608,1.351810699
0.63,522.876492,47.95,0.742560616,7.019031517,1.346691406
0.63,525.3509924,48.28,0.746405928,7.018587744,1.339753562
0.65,544.55866,48.61,0.750226479,7.018138731,1.332930826
0.7,589.2496851,48.95,0.754136773,7.017706482,1.326019411
0.68,575.0036202,49.28,0.757906665,7.017233852,1.319423679
0.67,569.0826356,49.61,0.761651414,7.016769509,1.312936576
0.73,622.6834065,49.93,0.765258558,7.016290476,1.306747882
0.64,548.381257,50.27,0.769064992,7.015837671,1.300280225
0.6,516.3562659,50.6,0.772733573,7.015443544,1.294107095
0.66,570.3938048,50.93,0.776376522,7.01496012,1.288034828
0.63,546.6550439,51.25,0.779884483,7.014462899,1.28224118
0.65,566.4107194,51.59,0.783585035,7.013978075,1.27618568
0.65,568.6223475,51.91,0.787042703,7.013472189,1.270579088
0.59,518.1212256,52.23,0.790475821,7.012962192,1.265060832
0.57,502.5293241,52.56,0.793990399,7.012456823,1.259461074
0.59,522.1867534,52.89,0.797478637,7.011958263,1.253952085
0.61,541.8777691,53.21,0.800835908,7.011435991,1.248695257
0.54,481.4377168,53.53,0.804168199,7.010909839,1.243520947
0.5,447.3717908,53.85,0.807475405,7.010379858,1.238427812
0.61,547.7921957,54.18,0.810859581,7.009852715,1.233259153
0.61,549.6234098,54.49,0.814014154,7.009307181,1.228479867
0.58,524.3834009,54.81,0.817245492,7.008766022,1.223622534
0.58,526.1986906,55.13,0.820451338,7.008306733,1.21884133
0.63,573.4677719,55.45,0.823631592,7.007769145,1.214135069
0.64,584.4790516,55.77,0.826786155,7.00721724,1.209502595
0.56,513.0054793,56.08,0.829817545,7.006654449,1.205084185
0.48,441.0574128,56.39,0.832824643,7.006076401,1.200732962
0.38,350.2679511,56.71,0.835903171,7.005524959,1.19631081
0.51,471.4896646,57.02,0.838860632,7.004952434,1.192093135
0.61,565.5846313,57.33,0.841793536,7.004376765,1.187939747
0.61,567.0764532,57.65,0.844795201,7.003451501,1.183718845
0.68,633.7877563,57.97,0.847770515,7.002521909,1.179564496
0.63,588.6122947,58.28,0.850627633,7.001583993,1.175602532
0.62,580.7821443,58.61,0.853641718,7.000655228,1.171451652
0.6,563.3626365,58.92,0.856447337,6.999711609,1.167614116
0.59,555.2517956,59.23,0.859227884,6.998775541,1.1638356
0.56,528.2009974,59.54,0.861983279,6.99781479,1.160115311
0.62,586.0940511,59.85,0.864713441,6.996873184,1.156452477
0.61,577.9542003,60.17,0.867505119,6.995924815,1.152730949
0.55,522.159568,60.47,0.870097744,6.994959952,1.149296164
0.61,580.3314827,60.78,0.872751729,6.993999936,1.145801225
0.62,591.0514692,61.09,0.875380165,6.993035916,1.142360816
0.55,525.3182845,61.39,0.877899415,6.99206459,1.13908266
0.52,497.5963727,61.69,0.880394596,6.991100787,1.135854314
0.51,488.9138208,61.99,0.882865641,6.990113043,1.132675181
0.42,403.3949812,62.29,0.885312482,6.989231361,1.129544675
0.44,423.2995362,62.58,0.887654691,6.988233077,1.126564204
0.45,433.6674958,62.88,0.890053735,6.987259239,1.123527671
0.4,386.0934347,63.17,0.892349617,6.986267407,1.120637002
0.3,290.0188242,63.46,0.894622639,6.985271919,1.117789733
0.55,532.5075359,63.75,0.896872742,6.984275348,1.114985386
0.62,601.1159566,64.03,0.899023454,6.983269813,1.112318033
0.6,582.5162798,64.31,0.901152695,6.982263319,1.109689851
0.65,631.9037516,64.59,0.903260416,6.981264384,1.107100436
0.61,593.7798096,64.87,0.905346565,6.980242346,1.104549395
0.62,604.2315439,65.14,0.907337732,6.979233813,1.102125444
0.66,643.9540417,65.41,0.90930875,6.978213387,1.099736476
0.62,605.6547515,65.69,0.91133144,6.977194536,1.097295623
0.62,606.265477,65.95,0.913190165,6.976164906,1.095062166
0.54,528.5985723,66.22,0.915100476,6.975136851,1.092776177
0.61,597.6902666,66.48,0.916920829,6.97410314,1.090606701
0.66,646.958358,66.64,0.918031664,6.973320772,1.089287047
0.62,608.0022562,66.8,0.919135339,6.972536293,1.087979057
0.63,618.0609859,66.96,0.920231847,6.971752228,1.086682669
0.6,588.8639144,67.12,0.921321179,6.97096731,1.08539782
0.52,510.5461854,67.28,0.922403327,6.970180275,1.084124451
0.51,500.8786968,67.43,0.923411307,6.969389027,1.082941039
0.55,540.3211002,67.58,0.924412959,6.968596976,1.081767613
0.62,609.2610282,67.73,0.925408274,6.967802856,1.080604127
0.62,609.428266,67.88,0.926397247,6.967009193,1.07945053
0.58,570.2190527,68.02,0.92731456,6.966210205,1.078382722
0.48,471.9911975,68.16,0.928226337,6.965409189,1.07732345
0.59,580.2575684,68.3,0.929132572,6.964608677,1.076272677
0.62,609.8644189,68.44,0.930033259,6.963807401,1.075230365
0.62,609.9167418,68.57,0.930864639,6.962999665,1.074270047
0.62,609.9657775,68.7,0.931691228,6.962192474,1.073316964
0.59,580.4941072,68.83,0.93251302,6.961384558,1.072371087
0.59,580.4908003,68.95,0.933267336,6.960570281,1.071504339
0.55,541.1299985,69.07,0.934017559,6.959756585,1.070643684
0.56,550.9599815,69.19,0.934763684,6.958942199,1.069789099
0.55,541.1090412,69.31,0.93550571,6.958125844,1.068940563
0.57,560.7312864,69.42,0.936182295,6.957305781,1.068168033
0.55,541.0013398,69.53,0.936855429,6.956485056,1.06740055
0.61,599.954807,69.64,0.93752511,6.95566239,1.066638098
0.54,531.0117674,69.74,0.938130913,6.954836095,1.065949311
0.59,580.0725319,69.84,0.938733858,6.954009164,1.065264656
0.56,550.4728257,69.94,0.939333943,6.953180313,1.064584121
0.46,452.056457,70.03,0.939871573,6.952347904,1.063975152
0.53,520.7103643,70.12,0.940406885,6.951514878,1.063369501
0.51,500.9264883,70.21,0.940939876,6.950679949,1.062767161
0.59,579.3078631,70.29,0.941411696,6.949841519,1.062234519
0.59,578.97171,70.28,0.941352819,6.949323627,1.062300956
0.56,549.2580087,70.27,0.941293913,6.948886635,1.062367435
0.58,568.5499922,70.26,0.941234979,6.948378881,1.062433954
0.55,538.8727041,70.25,0.941176015,6.947941479,1.062500514
0.46,450.4315119,70.24,0.941117023,6.947422615,1.062567115
0.38,371.8844933,70.22,0.940998953,6.946980582,1.062700438
0.47,459.6947133,70.21,0.940939876,6.946461222,1.062767161
0.49,479.0256759,70.2,0.940880769,6.946042941,1.062833924
0.51,498.2492116,70.18,0.94076247,6.945509524,1.062967574
0.48,468.6781508,70.16,0.940644056,6.945075935,1.063101386
0.36,351.3003485,70.15,0.940584806,6.944546262,1.063168354
0.44,429.1555614,70.14,0.940525528,6.944116507,1.063235362
0.47,458.1225781,70.12,0.940406885,6.943602012,1.063369501
0.55,535.7953547,70.1,0.940288127,6.943158221,1.063503804
0.48,467.2984006,70.08,0.940169255,6.942632564,1.06363827
0.46,447.5720818,70.06,0.940050268,6.942188319,1.0637729
0.45,437.5564837,70.04,0.939931167,6.941662133,1.063907694
0.53,515.0847584,70.03,0.939871573,6.941221776,1.063975152
0.5,485.6166765,70.01,0.9397523,6.940705711,1.064110191
0.54,524.1708824,69.99,0.939632913,6.94026988,1.064245395
0.52,504.3879227,69.96,0.939453617,6.939728959,1.064448507
0.55,533.1865875,69.94,0.939333943,6.93929266,1.064584121
0.53,513.4566165,69.92,0.939214155,6.938755571,1.064719899
0.5,484.124862,69.9,0.939094252,6.938329463,1.064855841
0.41,396.6948768,69.87,0.938914184,6.937796727,1.065060064
0.32,309.4376758,69.85,0.938793995,6.937350196,1.065196417
0.27,260.8986646,69.82,0.938613497,6.936816889,1.065401257
0.38,366.9795059,69.8,0.938493023,6.936369888,1.065538023
0.34,328.1150617,69.77,0.938312096,6.935846666,1.065743481
0.35,337.5709477,69.75,0.938191336,6.935399196,1.06588066
0.26,250.5845549,69.72,0.938009981,6.934864745,1.066086737
0.36,346.8659724,69.68,0.937767774,6.934842642,1.066362086
0.24,231.1838533,69.63,0.937464373,6.934906175,1.066707204
0.12,115.559368,69.59,0.937221138,6.934883961,1.066984044
0.25,240.6639638,69.54,0.936916452,6.934857147,1.067331028
0.34,327.2398703,69.5,0.936672189,6.934925021,1.067609364
0.38,365.6093534,69.45,0.936366219,6.934898068,1.067958219
0.48,461.6910039,69.41,0.936120929,6.934875632,1.068238054
0.43,413.488529,69.36,0.935813676,6.93493873,1.068588786
0.34,326.8279453,69.31,0.93550571,6.934911563,1.068940563
0.47,451.6621286,69.27,0.935258824,6.934888953,1.069222738
0.47,451.5411718,69.22,0.934949575,6.934951823,1.069576399
0.4,384.1524373,69.17,0.934639615,6.934924441,1.06993111
0.28,268.8099407,69.12,0.934328942,6.934896981,1.070286871
0.29,278.3349408,69.07,0.934017559,6.934959609,1.070643684
0.29,278.2541801,69.03,0.93376794,6.934936699,1.070929893
0.45,431.6172063,68.98,0.933455276,6.934909023,1.071288605
0.4,383.5548712,68.93,0.933141901,6.934971421,1.071648373
0.41,392.9721099,68.87,0.932764913,6.93493884,1.072081492
0.39,373.6660937,68.82,0.932449975,6.934910916,1.072443591
0.46,440.6125498,68.77,0.932134327,6.934973054,1.072806752
0.24,229.8003347,68.72,0.931817969,6.934944973,1.073170976
0.51,488.1458038,68.67,0.931500902,6.934916813,1.073536266
0.3,287.0643987,68.62,0.931183125,6.934978704,1.073902622
0.24,229.5496311,68.56,0.930800857,6.934945546,1.074343661
0.41,392.0016126,68.51,0.93048152,6.934917136,1.07471237
0.35,334.5410391,68.46,0.930161475,6.934978763,1.075082152
0.25,238.8509898,68.4,0.929776486,6.934945305,1.075527307
0.19,181.4587622,68.35,0.929454883,6.934916642,1.075899453
0.45,429.6161196,68.29,0.929068024,6.934973081,1.076347451
0.44,419.9108716,68.24,0.928744864,6.934944243,1.07672197
0.45,429.5623079,68.21,0.928550629,6.93540487,1.0769472
0.49,467.8202362,68.18,0.928356138,6.935773849,1.07717282
0.36,343.7907381,68.15,0.928161394,6.936234046,1.07739883
0.47,448.9090592,68.12,0.927966395,6.93660267,1.077625231
0.44,420.3284818,68.08,0.927706,6.937057464,1.077927705
0.25,238.8422694,68.04,0.927445153,6.937419355,1.078230876
0.39,372.6582381,68,0.927183855,6.937873688,1.078534743
0.18,171.9969472,67.95,0.926856596,6.938231579,1.078915557
0.48,458.7020719,67.9,0.926528631,6.938680425,1.079297462
0.38,363.1401084,67.85,0.926199961,6.939037887,1.079680461
0.38,363.1460536,67.79,0.925804625,6.939481186,1.080141504
0.4,382.2298593,67.73,0.925408274,6.939833147,1.080604127
0.5,477.7936563,67.67,0.925010909,6.940275887,1.081068332
0.4,382.2046182,67.61,0.924612529,6.940627364,1.081534122
0.45,429.9513395,67.54,0.924146471,6.941064436,1.082079553
0.38,363.0113994,67.47,0.923679033,6.941408898,1.082627151
0.39,372.537792,67.4,0.923210217,6.941845344,1.083176921
0.26,248.2983773,67.32,0.92267274,6.942185474,1.083807895
0.45,429.6810024,67.24,0.922133464,6.942616086,1.08444172
0.47,448.7022182,67.17,0.921660123,6.942960795,1.084998662
0.34,324.5158406,67.08,0.92104952,6.943385489,1.085717954
0.31,295.8073407,67,0.920504853,6.943724354,1.086360377
0.2,190.7968279,66.91,0.919889959,6.944148272,1.087086548
0.43,410.0416281,66.81,0.919204081,6.944475869,1.087897694
0.51,486.2062489,66.72,0.918584397,6.944898961,1.088631598
0.54,514.6282427,66.63,0.917962446,6.945229718,1.089369183
0.54,514.4537653,66.53,0.917268733,6.94564662,1.090193052
0.49,466.6167725,66.43,0.916572226,6.945972601,1.091021494
0.51,485.4937374,66.33,0.915872927,6.946388591,1.091854525
0.31,294.9494154,66.22,0.915100476,6.94670826,1.092776177
0.27,256.7787734,66.11,0.914324652,6.947117802,1.093703421
0.43,408.8828458,65.97,0.913332366,6.948054173,1.094891671
0.43,408.8896007,65.84,0.912406074,6.949085396,1.096003225
0.41,389.7742125,65.69,0.91133144,6.950014376,1.097295623
0.35,332.6160834,65.53,0.910178279,6.950925834,1.098685854
0.53,503.5858703,65.38,0.909090744,6.951942878,1.100000199
0.49,465.4099532,65.22,0.90792384,6.952863306,1.101413969
0.53,503.1704324,65.05,0.906676246,6.95377706,1.102929524
0.52,493.4922132,64.88,0.90542067,6.954789162,1.104458991
0.48,455.2702705,64.7,0.90408255,6.955695025,1.106093686
0.51,483.4790891,64.52,0.902735506,6.956678292,1.107744177
0.52,492.6193891,64.33,0.901303961,6.957576032,1.109503612
0.55,520.6730513,64.14,0.899862505,6.958472605,1.111280884
0.48,454.0782186,63.94,0.898334492,6.95945144,1.113171106
0.18,170.1543307,63.75,0.896872742,6.960345579,1.114985386
0.14,132.2185914,63.54,0.895245648,6.961226536,1.117011852
0.32,301.9495948,63.33,0.893606529,6.962184107,1.119060759
0.59,556.1791411,63.12,0.891955405,6.963062323,1.121132284
0.52,489.7070261,62.91,0.890292299,6.963939218,1.123226609
0.39,366.9076424,62.69,0.88853717,6.964897499,1.125445321
0.42,394.6489917,62.46,0.886688256,6.965759127,1.127792089
0.5,469.2824961,62.24,0.884906359,6.966625554,1.130063074
0.53,496.8492438,62.01,0.883029518,6.96756157,1.132464974
0.44,411.9069364,61.77,0.881055904,6.968412193,1.135001758
0.2,186.9848198,61.53,0.879066832,6.969359701,1.137569936
0.41,382.76901,61.29,0.877062336,6.97020703,1.140169814
0.33,307.6011776,61.04,0.874957955,6.971046136,1.142912061
0.36,335.096399,60.8,0.872922077,6.971978482,1.145577625
0.45,418.1895649,60.55,0.870785085,6.972802608,1.148388985
0.54,500.9506854,60.29,0.868545027,6.973629653,1.151350786
0.52,481.6342554,60.04,0.866374259,6.974549782,1.154235586
0.5,462.274163,59.78,0.864099162,6.975373068,1.157274586
0.55,507.7008408,59.54,0.861983279,6.976248785,1.160115311
0.51,470.076463,59.31,0.859941365,6.977130994,1.162869982
0.57,524.5258882,59.07,0.857795899,6.978002791,1.165778481
0.62,569.5951434,58.83,0.855635381,6.978872585,1.168722124
0.57,522.7232951,58.58,0.853368879,6.979734546,1.171826188
0.56,512.6777385,58.34,0.85117775,6.980600253,1.174842739
0.53,484.3172479,58.09,0.848879445,6.981456535,1.178023577
0.49,446.9263821,57.84,0.846564978,6.982312096,1.181244236
0.51,464.2830438,57.59,0.844234393,6.983164034,1.184505166
0.53,481.55811,57.34,0.841887736,6.984013786,1.187806827
0.53,480.614536,57.09,0.83952505,6.984862805,1.191149686
0.57,515.7958585,56.83,0.837050902,6.985700378,1.194670476
0.23,207.6820684,56.57,0.834559518,6.98653558,1.198236889
0.4,360.4458803,56.32,0.832147749,6.987377825,1.201709674
0.53,476.5372103,56.06,0.829622703,6.988208339,1.205367206
0.47,421.5902845,55.79,0.82698246,6.989028331,1.20921549
0.52,465.3812666,55.53,0.824422645,6.989855427,1.212970078
0.43,383.9476102,55.27,0.821845854,6.990678609,1.216773188
